1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 

Traffic Matrix (timeslot 3) 
0.00e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.60e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 

Traffic Matrix (timeslot 4) 
0.00e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 
0.00e+00 1.60e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 

Traffic Matrix (timeslot 5) 
0.00e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 
0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 
0.00e+00 1.87e+00 1.87e+00 0.00e+00 1.87e+00 0.00e+00 1.87e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.87e+00 0.00e+00 0.00e+00 1.87e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 

Traffic Matrix (timeslot 6) 
0.00e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 
0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 2.24e+00 0.00e+00 2.24e+00 0.00e+00 2.24e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.24e+00 0.00e+00 0.00e+00 2.24e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 
1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 

Traffic Matrix (timeslot 7) 
0.00e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.87e+00 0.00e+00 1.87e+00 0.00e+00 1.87e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.87e+00 1.87e+00 0.00e+00 0.00e+00 0.00e+00 1.87e+00 
0.00e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 2.24e+00 0.00e+00 2.24e+00 0.00e+00 2.24e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.24e+00 0.00e+00 0.00e+00 2.24e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 1.60e+00 1.60e+00 0.00e+00 0.00e+00 1.60e+00 0.00e+00 0.00e+00 0.00e+00 1.60e+00 1.60e+00 1.60e+00 0.00e+00 1.60e+00 0.00e+00 
1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 

Traffic Matrix (timeslot 8) 
0.00e+00 0.00e+00 0.00e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 1.24e+00 0.00e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 0.00e+00 1.24e+00 1.24e+00 
1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 
1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 
0.00e+00 1.40e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 
1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 
0.00e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 1.40e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 
1.87e+00 0.00e+00 1.87e+00 0.00e+00 1.87e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.87e+00 1.87e+00 0.00e+00 0.00e+00 0.00e+00 1.87e+00 
1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 1.40e+00 1.40e+00 0.00e+00 1.40e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 2.24e+00 0.00e+00 2.24e+00 0.00e+00 2.24e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 2.24e+00 0.00e+00 0.00e+00 2.24e+00 
